2016|REUBEN - CB ML-SML|6050|S FRENCH FRIES|1
2016|REUBEN - CB ML-SML|9601|NY REUBEN|1
2017|REUBEN - CB ML-CS|21|21 OZ GENERIC DRK|1
2017|REUBEN - CB ML-CS|9601|NY REUBEN|1
2017|REUBEN - CB ML-CS|9656|COLE SLAW|1
2020|REUBEN - TKY ML-CS|21|21 OZ GENERIC DRK|1
2020|REUBEN - TKY ML-CS|2018|NY REUBEN - TURKEY|1
2020|REUBEN - TKY ML-CS|9656|COLE SLAW|1
2023|GRL CKN BUFFALO/SLAW/ML|21|21 OZ GENERIC DRK|1
2023|GRL CKN BUFFALO/SLAW/ML|2021|GRL CKN BUFFALO|1
2023|GRL CKN BUFFALO/SLAW/ML|9656|COLE SLAW|1
2028|PARM PEPCRN CKN MEAL|21|21 OZ GENERIC DRK|1
2028|PARM PEPCRN CKN MEAL|2027|PARM PEPPERCORN CHKN|1
2028|PARM PEPCRN CKN MEAL|8932|M FRENCH FRIES|1
2029|PRM PEPCN CKN ML-LRG|125|30 OZ GENERIC DRK|1
2029|PRM PEPCN CKN ML-LRG|2027|PARM PEPPERCORN CHKN|1
2029|PRM PEPCN CKN ML-LRG|6053|L FRENCH FRIES|1
2030|GRL CKN BUFFALO/7F/ML|2021|GRL CKN BUFFALO|1
2030|GRL CKN BUFFALO/7F/ML|5954|42 OZ GENERIC DRK|1
2030|GRL CKN BUFFALO/7F/ML|6054|SUP FRENCH FRIES|1
2036|LNG TWR ITLN ML-SUP|5954|42 OZ GENERIC DRK|1
2036|LNG TWR ITLN ML-SUP|6054|SUP FRENCH FRIES|1
2036|LNG TWR ITLN ML-SUP|9608|LEANING TWR ITALIAN|1
2039|BCN CLBHS TRT-GRL ML|21|21 OZ GENERIC DRK|1
2039|BCN CLBHS TRT-GRL ML|2035|BCN CLBHS TORT-GRL|1
2039|BCN CLBHS TRT-GRL ML|8932|M FRENCH FRIES|1
2040|BNCLBHS TRT-GR ML-LG|125|30 OZ GENERIC DRK|1
2040|BNCLBHS TRT-GR ML-LG|2035|BCN CLBHS TORT-GRL|1
2040|BNCLBHS TRT-GR ML-LG|6053|L FRENCH FRIES|1
2042|BCN CLBHS TRT-CPY ML|21|21 OZ GENERIC DRK|1
2042|BCN CLBHS TRT-CPY ML|2041|BCN CLBHS TORT-CPY|1
2042|BCN CLBHS TRT-CPY ML|8932|M FRENCH FRIES|1
2044|BNCLBHS TRT-CP ML-LG|125|30 OZ GENERIC DRK|1
2044|BNCLBHS TRT-CP ML-LG|2041|BCN CLBHS TORT-CPY|1
2044|BNCLBHS TRT-CP ML-LG|6053|L FRENCH FRIES|1
2047|CKN RNBLT-SPCY MEAL|21|21 OZ GENERIC DRK|1
2047|CKN RNBLT-SPCY MEAL|2046|CKN RANCH BLT-SPCY|1
2047|CKN RNBLT-SPCY MEAL|8932|M FRENCH FRIES|1
2048|BCN CLBHS TRT-QTR ML|21|21 OZ GENERIC DRK|1
2048|BCN CLBHS TRT-QTR ML|2045|BCN CLBHS TORT-QTR|1
2048|BCN CLBHS TRT-QTR ML|8932|M FRENCH FRIES|1
2049|BNCLBHS TRT-QT ML-LG|125|30 OZ GENERIC DRK|1
2049|BNCLBHS TRT-QT ML-LG|2045|BCN CLBHS TORT-QTR|1
2049|BNCLBHS TRT-QT ML-LG|6053|L FRENCH FRIES|1
2051|RNCH DLX TRT-GRL ML|21|21 OZ GENERIC DRK|1
2051|RNCH DLX TRT-GRL ML|2050|RNCH DLX TORT-GRL|1
2051|RNCH DLX TRT-GRL ML|8932|M FRENCH FRIES|1
2052|RNC DLX TRT-GR ML-LG|125|30 OZ GENERIC DRK|1
2052|RNC DLX TRT-GR ML-LG|2050|RNCH DLX TORT-GRL|1
2052|RNC DLX TRT-GR ML-LG|6053|L FRENCH FRIES|1
2054|LOBSTR ROLL/4F/ML|21|21 OZ GENERIC DRK|1
2054|LOBSTR ROLL/4F/ML|3337|LOBSTR ROLL|1
2054|LOBSTR ROLL/4F/ML|8932|M FRENCH FRIES|1
2056|BIG MAC ML-SLD|5|BIG MAC|1
2056|BIG MAC ML-SLD|21|21 OZ GENERIC DRK|1
2056|BIG MAC ML-SLD|8759|SIDE SALAD|1
2057|RNCH DLX TRT-CPY ML|21|21 OZ GENERIC DRK|1
2057|RNCH DLX TRT-CPY ML|2053|RNCH DLX TORT-CPY|1
2057|RNCH DLX TRT-CPY ML|8932|M FRENCH FRIES|1
2058|DBL CHEESE ML-SLD|4|DOUBLE CHEESEBURGER|1
2058|DBL CHEESE ML-SLD|21|21 OZ GENERIC DRK|1
2058|DBL CHEESE ML-SLD|8759|SIDE SALAD|1
2059|BIG N TASTY ML-SLD|21|21 OZ GENERIC DRK|1
2059|BIG N TASTY ML-SLD|6009|BIG N TASTY|1
2059|BIG N TASTY ML-SLD|8759|SIDE SALAD|1
2060|BIGNTASTY CH ML-SLD|21|21 OZ GENERIC DRK|1
2060|BIGNTASTY CH ML-SLD|1466|BIG N TASTY CHEESE|1
2060|BIGNTASTY CH ML-SLD|8759|SIDE SALAD|1
2061|2 CHSBURGER ML-SLD|3|CHEESEBURGER|2
2061|2 CHSBURGER ML-SLD|21|21 OZ GENERIC DRK|1
2061|2 CHSBURGER ML-SLD|8759|SIDE SALAD|1
2063|QTR CHEESE ML-SLD|7|QTR POUNDER CHEESE|1
2063|QTR CHEESE ML-SLD|21|21 OZ GENERIC DRK|1
2063|QTR CHEESE ML-SLD|8759|SIDE SALAD|1
2064|DBL QTR CH ML-SLD|21|21 OZ GENERIC DRK|1
2064|DBL QTR CH ML-SLD|3426|DBL QTR CHEESE|1
2064|DBL QTR CH ML-SLD|8759|SIDE SALAD|1
2070|RNC DLX TRT-CP ML-LG|125|30 OZ GENERIC DRK|1
2070|RNC DLX TRT-CP ML-LG|2053|RNCH DLX TORT-CPY|1
2070|RNC DLX TRT-CP ML-LG|6053|L FRENCH FRIES|1
2072|MCCHICKEN ML-SLD|21|21 OZ GENERIC DRK|1
2072|MCCHICKEN ML-SLD|4314|MCCHICKEN|1
2072|MCCHICKEN ML-SLD|8759|SIDE SALAD|1
2073|10 MCNUGGETS ML-SLD|21|21 OZ GENERIC DRK|1
2073|10 MCNUGGETS ML-SLD|5280|10 MCNUGGETS|1
2073|10 MCNUGGETS ML-SLD|8759|SIDE SALAD|1
2074|FILET-O-FISH ML-SLD|21|21 OZ GENERIC DRK|1
2074|FILET-O-FISH ML-SLD|5926|FILET-O-FISH|1
2074|FILET-O-FISH ML-SLD|8759|SIDE SALAD|1
2079|RNCH DLX TRT-QTR ML|21|21 OZ GENERIC DRK|1
2079|RNCH DLX TRT-QTR ML|2075|RNCH DLX TORT-QTR|1
2079|RNCH DLX TRT-QTR ML|8932|M FRENCH FRIES|1
2080|RNC DLX TRT-QT ML-LG|125|30 OZ GENERIC DRK|1
2080|RNC DLX TRT-QT ML-LG|2075|RNCH DLX TORT-QTR|1
2080|RNC DLX TRT-QT ML-LG|6053|L FRENCH FRIES|1
2082|PICO GUAC TRT-GRL ML|21|21 OZ GENERIC DRK|1
2082|PICO GUAC TRT-GRL ML|2081|PICO GUAC TORT-GRL|1
2082|PICO GUAC TRT-GRL ML|8932|M FRENCH FRIES|1
2083|PICGUAC TRT-GR ML-LG|125|30 OZ GENERIC DRK|1
2083|PICGUAC TRT-GR ML-LG|2081|PICO GUAC TORT-GRL|1
2083|PICGUAC TRT-GR ML-LG|6053|L FRENCH FRIES|1
2085|PICO GUAC TRT-CPY ML|21|21 OZ GENERIC DRK|1
2085|PICO GUAC TRT-CPY ML|2084|PICO GUAC TORT-CPY|1
2085|PICO GUAC TRT-CPY ML|8932|M FRENCH FRIES|1
2087|PICGUAC TRT-CP ML-LG|125|30 OZ GENERIC DRK|1
2087|PICGUAC TRT-CP ML-LG|2084|PICO GUAC TORT-CPY|1
2087|PICGUAC TRT-CP ML-LG|6053|L FRENCH FRIES|1
2091|PICO GUAC TRT-QTR ML|21|21 OZ GENERIC DRK|1
2091|PICO GUAC TRT-QTR ML|2090|PICO GUAC TORT-QTR|1
2091|PICO GUAC TRT-QTR ML|8932|M FRENCH FRIES|1
2092|PICGUAC TRT-QT ML-LG|125|30 OZ GENERIC DRK|1
2092|PICGUAC TRT-QT ML-LG|2090|PICO GUAC TORT-QTR|1
2092|PICGUAC TRT-QT ML-LG|6053|L FRENCH FRIES|1
2097|HT JALA TRT-GRL ML|21|21 OZ GENERIC DRK|1
2097|HT JALA TRT-GRL ML|2095|HOT JALA TORT-GRL|1
2097|HT JALA TRT-GRL ML|8932|M FRENCH FRIES|1
2098|HT JALA TRT-GR ML-LG|125|30 OZ GENERIC DRK|1
2098|HT JALA TRT-GR ML-LG|2095|HOT JALA TORT-GRL|1
2098|HT JALA TRT-GR ML-LG|6053|L FRENCH FRIES|1
2099|PREMIUM BGR BAC/4F/ML|21|21 OZ GENERIC DRK|1
2099|PREMIUM BGR BAC/4F/ML|2094|PREMIUM BGR BAC|1
2099|PREMIUM BGR BAC/4F/ML|8932|M FRENCH FRIES|1
2101|PREMIUM BGR BAC/6F/ML|125|30 OZ GENERIC DRK|1
2101|PREMIUM BGR BAC/6F/ML|2094|PREMIUM BGR BAC|1
2101|PREMIUM BGR BAC/6F/ML|6053|L FRENCH FRIES|1
2105|6 IN PEP PIZZA/4F/ML|21|21 OZ GENERIC DRK|1
2105|6 IN PEP PIZZA/4F/ML|5302|06 IN PERS PEP PIZZA|1
2105|6 IN PEP PIZZA/4F/ML|8932|M FRENCH FRIES|1
2106|CPY BUFF CKN MEAL|21|21 OZ GENERIC DRK|1
2106|CPY BUFF CKN MEAL|7250|CPY BUFFALO CHICKEN|1
2106|CPY BUFF CKN MEAL|8932|M FRENCH FRIES|1
2109|VEGGIE PANINI/4F/ML|21|21 OZ GENERIC DRK|1
2109|VEGGIE PANINI/4F/ML|7254|VEGGIE PANINI|1
2109|VEGGIE PANINI/4F/ML|8932|M FRENCH FRIES|1
2110|CKN BURR/4F/ML|21|21 OZ GENERIC DRK|1
2110|CKN BURR/4F/ML|7263|CKN BURR|1
2110|CKN BURR/4F/ML|8932|M FRENCH FRIES|1
2111|CKN SAL PANINI/4F/ML|21|21 OZ GENERIC DRK|1
2111|CKN SAL PANINI/4F/ML|7267|CKN SAL PANINI|1
2111|CKN SAL PANINI/4F/ML|8932|M FRENCH FRIES|1
2112|HOT&SPCY CKN ML-SLD|21|21 OZ GENERIC DRK|1
2112|HOT&SPCY CKN ML-SLD|4834|HOT&SPICY MCCHICKEN|1
2112|HOT&SPCY CKN ML-SLD|8759|SIDE SALAD|1
2113|HOT&SPCY CKN ML-PRF|21|21 OZ GENERIC DRK|1
2113|HOT&SPCY CKN ML-PRF|4148|FRUIT N YGRT PARFAIT|1
2113|HOT&SPCY CKN ML-PRF|4834|HOT&SPICY MCCHICKEN|1
2114|HOT&SPCY CKN ML-AD|21|21 OZ GENERIC DRK|1
2114|HOT&SPCY CKN ML-AD|4834|HOT&SPICY MCCHICKEN|1
2114|HOT&SPCY CKN ML-AD|7400|APPLE DIPPERS|1
2115|CKN PANINI/4F/ML|21|21 OZ GENERIC DRK|1
2115|CKN PANINI/4F/ML|7259|CKN PANINI|1
2115|CKN PANINI/4F/ML|8932|M FRENCH FRIES|1
2116|BIGNTASTY II ML-SLD|21|21 OZ GENERIC DRK|1
2116|BIGNTASTY II ML-SLD|1468|BIG N TASTY II|1
2116|BIGNTASTY II ML-SLD|8759|SIDE SALAD|1
2118|DBL BIG N TASTY 4FML|21|21 OZ GENERIC DRK|1
2118|DBL BIG N TASTY 4FML|4494|DBL BNT|1
2118|DBL BIG N TASTY 4FML|8932|M FRENCH FRIES|1
2120|BIGNTASTY II ML-PRF|21|21 OZ GENERIC DRK|1
2120|BIGNTASTY II ML-PRF|1468|BIG N TASTY II|1
2120|BIGNTASTY II ML-PRF|4148|FRUIT N YGRT PARFAIT|1
2121|BIGNTASTY II ML-AD|21|21 OZ GENERIC DRK|1
2121|BIGNTASTY II ML-AD|1468|BIG N TASTY II|1
2121|BIGNTASTY II ML-AD|7400|APPLE DIPPERS|1
2122|BNT CH II ML-SLD|21|21 OZ GENERIC DRK|1
2122|BNT CH II ML-SLD|1473|BIGNTASTY CHEESE II|1
2122|BNT CH II ML-SLD|8759|SIDE SALAD|1
2123|BNT CH II ML-PRF|21|21 OZ GENERIC DRK|1
2123|BNT CH II ML-PRF|1473|BIGNTASTY CHEESE II|1
2123|BNT CH II ML-PRF|4148|FRUIT N YGRT PARFAIT|1
2124|BNT CH II ML-AD|21|21 OZ GENERIC DRK|1
2124|BNT CH II ML-AD|1473|BIGNTASTY CHEESE II|1
2124|BNT CH II ML-AD|7400|APPLE DIPPERS|1
2125|TRPL CHEESE ML-SLD|21|21 OZ GENERIC DRK|1
2125|TRPL CHEESE ML-SLD|780|TRIPLE CHEESEBURGER|1
2125|TRPL CHEESE ML-SLD|8759|SIDE SALAD|1
2131|HT JALA TRT-CPY ML|21|21 OZ GENERIC DRK|1
2131|HT JALA TRT-CPY ML|2130|HOT JALA TORT-CPY|1
2131|HT JALA TRT-CPY ML|8932|M FRENCH FRIES|1
2135|HT JALA TRT-CP ML-LG|125|30 OZ GENERIC DRK|1
2135|HT JALA TRT-CP ML-LG|2130|HOT JALA TORT-CPY|1
2135|HT JALA TRT-CP ML-LG|6053|L FRENCH FRIES|1
2138|HT JALA TRT-QTR ML|21|21 OZ GENERIC DRK|1
2138|HT JALA TRT-QTR ML|2137|HOT JALA TORT-QTR|1
2138|HT JALA TRT-QTR ML|8932|M FRENCH FRIES|1
2141|6 MCNUGGETS ML-SLD|21|21 OZ GENERIC DRK|1
2141|6 MCNUGGETS ML-SLD|60|6 MCNUGGETS|1
2141|6 MCNUGGETS ML-SLD|8759|SIDE SALAD|1
2142|20 MCNUGGETS ML-SLD|21|21 OZ GENERIC DRK|1
2142|20 MCNUGGETS ML-SLD|61|20 MCNUGGETS|1
2142|20 MCNUGGETS ML-SLD|8759|SIDE SALAD|1
2144|HT JALA TRT-QT ML-LG|125|30 OZ GENERIC DRK|1
2144|HT JALA TRT-QT ML-LG|2137|HOT JALA TORT-QTR|1
2144|HT JALA TRT-QT ML-LG|6053|L FRENCH FRIES|1
2145|QTR CHS HMSTYL/4F/ML|21|21 OZ GENERIC DRK|1
2145|QTR CHS HMSTYL/4F/ML|7599|QTR CHS HMSTYL|1
2145|QTR CHS HMSTYL/4F/ML|8932|M FRENCH FRIES|1
2150|VEGGIE BURGER-SLD|21|21 OZ GENERIC DRK|1
2150|VEGGIE BURGER-SLD|8759|SIDE SALAD|1
2150|VEGGIE BURGER-SLD|8843|VEGGIE BURGER|1
2152|CYT CHICKEN MEAL|21|21 OZ GENERIC DRK|1
2152|CYT CHICKEN MEAL|2149|CYT CHICKEN|1
2152|CYT CHICKEN MEAL|8932|M FRENCH FRIES|1
2155|DBL BNT CHS/4F/ML|21|21 OZ GENERIC DRK|1
2155|DBL BNT CHS/4F/ML|4555|DBL BNT CHS|1
2155|DBL BNT CHS/4F/ML|8932|M FRENCH FRIES|1
2158|BCN MCDOUBLE ML-LRG|125|30 OZ GENERIC DRK|1
2158|BCN MCDOUBLE ML-LRG|1043|BACON MCDOUBLE|1
2158|BCN MCDOUBLE ML-LRG|6053|L FRENCH FRIES|1
2159|TURKEY BLT MEAL|21|21 OZ GENERIC DRK|1
2159|TURKEY BLT MEAL|2004|TURKEY BLT|1
2159|TURKEY BLT MEAL|8932|M FRENCH FRIES|1
2164|CYT CHICKEN ML-LRG|125|30 OZ GENERIC DRK|1
2164|CYT CHICKEN ML-LRG|2149|CYT CHICKEN|1
2164|CYT CHICKEN ML-LRG|6053|L FRENCH FRIES|1
2169|CRM AVOCADO CRN MEAL|21|21 OZ GENERIC DRK|1
2169|CRM AVOCADO CRN MEAL|2167|CRMY AVOCADO CRUNCH|1
2169|CRM AVOCADO CRN MEAL|8932|M FRENCH FRIES|1
2175|CRM AVOCADOCR ML-LRG|125|30 OZ GENERIC DRK|1
2175|CRM AVOCADOCR ML-LRG|2167|CRMY AVOCADO CRUNCH|1
2175|CRM AVOCADOCR ML-LRG|6053|L FRENCH FRIES|1
2176|DBL QTR CHS HMSTYL/4F/ML|21|21 OZ GENERIC DRK|1
2176|DBL QTR CHS HMSTYL/4F/ML|7598|DBL QTR CHS HMSTYL|1
2176|DBL QTR CHS HMSTYL/4F/ML|8932|M FRENCH FRIES|1
2177|REUBEN - TKY MEAL|21|21 OZ GENERIC DRK|1
2177|REUBEN - TKY MEAL|2018|NY REUBEN - TURKEY|1
2177|REUBEN - TKY MEAL|8932|M FRENCH FRIES|1
2189|SML FRY UPCHRG 4 FRY|6050|S FRENCH FRIES|-1
2189|SML FRY UPCHRG 4 FRY|8932|M FRENCH FRIES|1
2190|GRN CHLE DBL CH MEAL|21|21 OZ GENERIC DRK|1
2190|GRN CHLE DBL CH MEAL|6136|GRN CHILE DBL CHEESE|1
2190|GRN CHLE DBL CH MEAL|8932|M FRENCH FRIES|1
2191|PARM PEPCRN CKN MEAL|21|21 OZ GENERIC DRK|1
2191|PARM PEPCRN CKN MEAL|2182|PARM PEPPERCORN CHKN|1
2191|PARM PEPCRN CKN MEAL|8932|M FRENCH FRIES|1
2192|PRM PEPCN CKN ML-LRG|125|30 OZ GENERIC DRK|1
2192|PRM PEPCN CKN ML-LRG|2182|PARM PEPPERCORN CHKN|1
2192|PRM PEPCN CKN ML-LRG|6053|L FRENCH FRIES|1
2193|GUACAMOLE QTR ML-SLD|21|21 OZ GENERIC DRK|1
2193|GUACAMOLE QTR ML-SLD|6652|GUACAMOLE BURGER|1
2193|GUACAMOLE QTR ML-SLD|8759|SIDE SALAD|1
2197|GRL ARTISAN CKN MEAL|21|21 OZ GENERIC DRK|1
2197|GRL ARTISAN CKN MEAL|2196|GRILLED ARTISAN CKN|1
2197|GRL ARTISAN CKN MEAL|8932|M FRENCH FRIES|1
2199|GRL ARTSN CKN ML-LRG|125|30 OZ GENERIC DRK|1
2199|GRL ARTSN CKN ML-LRG|2196|GRILLED ARTISAN CKN|1
2199|GRL ARTSN CKN ML-LRG|6053|L FRENCH FRIES|1
2202|SAUS MCMUFF BUNDLE|24|S COFFEE|1
2202|SAUS MCMUFF BUNDLE|78|SAUSAGE MCMUFFIN|1
2214|GRILLED CKN DLX MEAL|21|21 OZ GENERIC DRK|1
2214|GRILLED CKN DLX MEAL|2213|GRILLED CHICKEN DLX|1
2214|GRILLED CKN DLX MEAL|8932|M FRENCH FRIES|1
2215|GRL CKN DLX ML-LRG|125|30 OZ GENERIC DRK|1
2215|GRL CKN DLX ML-LRG|2213|GRILLED CHICKEN DLX|1
2215|GRL CKN DLX ML-LRG|6053|L FRENCH FRIES|1
2216|CLASS L&T GRL ML-SUP|2213|GRILLED CHICKEN DLX|1
2216|CLASS L&T GRL ML-SUP|5954|42 OZ GENERIC DRK|1
2216|CLASS L&T GRL ML-SUP|6054|SUP FRENCH FRIES|1
2218|CKN RNBLT-CPY MEAL|21|21 OZ GENERIC DRK|1
2218|CKN RNBLT-CPY MEAL|2217|CKN RANCH BLT-CPY|1
2218|CKN RNBLT-CPY MEAL|8932|M FRENCH FRIES|1
2219|CKN RNBLT-CPY ML-LRG|125|30 OZ GENERIC DRK|1
2219|CKN RNBLT-CPY ML-LRG|2217|CKN RANCH BLT-CPY|1
2219|CKN RNBLT-CPY ML-LRG|6053|L FRENCH FRIES|1
2220|CKN BCRAN CPY ML-SUP|2217|CKN RANCH BLT-CPY|1
2220|CKN BCRAN CPY ML-SUP|5954|42 OZ GENERIC DRK|1
2220|CKN BCRAN CPY ML-SUP|6054|SUP FRENCH FRIES|1
2222|CKN RNBLT-GRL MEAL|21|21 OZ GENERIC DRK|1
2222|CKN RNBLT-GRL MEAL|2221|CKN RANCH BLT-GRL|1
2222|CKN RNBLT-GRL MEAL|8932|M FRENCH FRIES|1
2223|CKN RNBLT-GRL ML-LRG|125|30 OZ GENERIC DRK|1
2223|CKN RNBLT-GRL ML-LRG|2221|CKN RANCH BLT-GRL|1
2223|CKN RNBLT-GRL ML-LRG|6053|L FRENCH FRIES|1
2224|CKN BCRAN GRL ML-SUP|2221|CKN RANCH BLT-GRL|1
2224|CKN BCRAN GRL ML-SUP|5954|42 OZ GENERIC DRK|1
2224|CKN BCRAN GRL ML-SUP|6054|SUP FRENCH FRIES|1
2225|STK EGG CH MCGRDL ML|24|S COFFEE|1
2225|STK EGG CH MCGRDL ML|35|HASH BROWN|1
2225|STK EGG CH MCGRDL ML|2212|STK EGG CH MCGRIDDLE|1
2228|CKN CLUB-CPY MEAL|21|21 OZ GENERIC DRK|1
2228|CKN CLUB-CPY MEAL|2226|CHICKEN CLUB-CPY|1
2228|CKN CLUB-CPY MEAL|8932|M FRENCH FRIES|1
2229|CKN CLUB-CPY ML-LRG|125|30 OZ GENERIC DRK|1
2229|CKN CLUB-CPY ML-LRG|2226|CHICKEN CLUB-CPY|1
2229|CKN CLUB-CPY ML-LRG|6053|L FRENCH FRIES|1
2230|CKN CLUB CPY ML-SUP|2226|CHICKEN CLUB-CPY|1
2230|CKN CLUB CPY ML-SUP|5954|42 OZ GENERIC DRK|1
2230|CKN CLUB CPY ML-SUP|6054|SUP FRENCH FRIES|1
2232|CKN CLUB-GRL MEAL|21|21 OZ GENERIC DRK|1
2232|CKN CLUB-GRL MEAL|2231|CHICKEN CLUB-GRL|1
2232|CKN CLUB-GRL MEAL|8932|M FRENCH FRIES|1
2233|CKN CLUB-GRL ML-LRG|125|30 OZ GENERIC DRK|1
2233|CKN CLUB-GRL ML-LRG|2231|CHICKEN CLUB-GRL|1
2233|CKN CLUB-GRL ML-LRG|6053|L FRENCH FRIES|1
2234|CKN CLUB GRL ML-SUP|2231|CHICKEN CLUB-GRL|1
2234|CKN CLUB GRL ML-SUP|5954|42 OZ GENERIC DRK|1
2234|CKN CLUB GRL ML-SUP|6054|SUP FRENCH FRIES|1
2236|CKN CLASS-CPY MEAL|21|21 OZ GENERIC DRK|1
2236|CKN CLASS-CPY MEAL|2235|CHICKEN CLASSIC-CPY|1
2236|CKN CLASS-CPY MEAL|8932|M FRENCH FRIES|1
2237|CKN CLASS-CPY ML-LRG|125|30 OZ GENERIC DRK|1
2237|CKN CLASS-CPY ML-LRG|2235|CHICKEN CLASSIC-CPY|1
2237|CKN CLASS-CPY ML-LRG|6053|L FRENCH FRIES|1
2238|CLASS L&T CPY ML-SUP|2235|CHICKEN CLASSIC-CPY|1
2238|CLASS L&T CPY ML-SUP|5954|42 OZ GENERIC DRK|1
2238|CLASS L&T CPY ML-SUP|6054|SUP FRENCH FRIES|1
2241|BALSA CKN CPY MEAL|21|21 OZ GENERIC DRK|1
2241|BALSA CKN CPY MEAL|2240|BALSAMIC CHICKEN CPY|1
2241|BALSA CKN CPY MEAL|8932|M FRENCH FRIES|1
2242|BALSA CKN CPY ML-LRG|2240|BALSAMIC CHICKEN CPY|1
2242|BALSA CKN CPY ML-LRG|5954|42 OZ GENERIC DRK|1
2242|BALSA CKN CPY ML-LRG|6053|L FRENCH FRIES|1
2243|BALSA CKN CPY ML-SUP|2240|BALSAMIC CHICKEN CPY|1
2243|BALSA CKN CPY ML-SUP|5954|42 OZ GENERIC DRK|1
2243|BALSA CKN CPY ML-SUP|6054|SUP FRENCH FRIES|1
2245|BALSA CKN GRL MEAL|125|30 OZ GENERIC DRK|1
2245|BALSA CKN GRL MEAL|2244|BALSAMIC CHICKEN GRL|1
2245|BALSA CKN GRL MEAL|6053|L FRENCH FRIES|1
2246|BALSA CKN GRL ML-LRG|125|30 OZ GENERIC DRK|1
2246|BALSA CKN GRL ML-LRG|2244|BALSAMIC CHICKEN GRL|1
2246|BALSA CKN GRL ML-LRG|6053|L FRENCH FRIES|1
2247|BALSA CKN GRL ML-SUP|2244|BALSAMIC CHICKEN GRL|1
2247|BALSA CKN GRL ML-SUP|5954|42 OZ GENERIC DRK|1
2247|BALSA CKN GRL ML-SUP|6054|SUP FRENCH FRIES|1
2249|BUFLO CKN-CPY MEAL|21|21 OZ GENERIC DRK|1
2249|BUFLO CKN-CPY MEAL|2248|BUFFALO CHICKEN-CPY|1
2249|BUFLO CKN-CPY MEAL|8932|M FRENCH FRIES|1
2250|BUFLO CKN-CPY ML-LRG|2248|BUFFALO CHICKEN-CPY|1
2250|BUFLO CKN-CPY ML-LRG|5954|42 OZ GENERIC DRK|1
2250|BUFLO CKN-CPY ML-LRG|6054|SUP FRENCH FRIES|1
2251|BUFLO CKN CPY ML-SUP|2248|BUFFALO CHICKEN-CPY|1
2251|BUFLO CKN CPY ML-SUP|5954|42 OZ GENERIC DRK|1
2251|BUFLO CKN CPY ML-SUP|6054|SUP FRENCH FRIES|1
2253|SAUS BISC BUNDLE|24|S COFFEE|1
2253|SAUS BISC BUNDLE|62|SAUSAGE BISCUIT|1
2256|BUFLO CKN-GRL ML-LRG|125|30 OZ GENERIC DRK|1
2256|BUFLO CKN-GRL ML-LRG|2252|BUFFALO CHICKEN-GRL|1
2256|BUFLO CKN-GRL ML-LRG|6053|L FRENCH FRIES|1
2257|BUFLO CKN-GRL ML-SUP|2252|BUFFALO CHICKEN-GRL|1
2257|BUFLO CKN-GRL ML-SUP|5954|42 OZ GENERIC DRK|1
2257|BUFLO CKN-GRL ML-SUP|6054|SUP FRENCH FRIES|1
2258|JALA KKER QTR ML-SLD|21|21 OZ GENERIC DRK|1
2258|JALA KKER QTR ML-SLD|5283|JALAPENO KICKER QTR|1
2258|JALA KKER QTR ML-SLD|8759|SIDE SALAD|1
2259|QTR MSH&SWISS ML-SLD|21|21 OZ GENERIC DRK|1
2259|QTR MSH&SWISS ML-SLD|5894|QUARTER MUSHRM SWISS|1
2259|QTR MSH&SWISS ML-SLD|8759|SIDE SALAD|1
2264|DBL CHS DLX 4F ML|21|21 OZ GENERIC DRK|1
2264|DBL CHS DLX 4F ML|5079|DBL CHS DLX|1
2264|DBL CHS DLX 4F ML|8932|M FRENCH FRIES|1
2265|APPLE &STRAW&CRM PIE|706|APPLE PIE|1
2265|APPLE &STRAW&CRM PIE|1975|STRWBERRY& CREME PIE|1
2266|HOTDG(2)/4F/ML|21|21 OZ GENERIC DRK|1
2266|HOTDG(2)/4F/ML|5633|HOTDG|2
2266|HOTDG(2)/4F/ML|8932|M FRENCH FRIES|1
2270|FAMILY COMBO 19.99|5|BIG MAC|2
2270|FAMILY COMBO 19.99|61|20 MCNUGGETS|1
2270|FAMILY COMBO 19.99|706|APPLE PIE|4
2270|FAMILY COMBO 19.99|8932|M FRENCH FRIES|4
2274|2 HOMESTYLE MEAL|21|21 OZ GENERIC DRK|1
2274|2 HOMESTYLE MEAL|5077|HOMESTYLE BURGER|2
2274|2 HOMESTYLE MEAL|8932|M FRENCH FRIES|1
2280|3 CKN SEL TND ML-SLD|21|21 OZ GENERIC DRK|1
2280|3 CKN SEL TND ML-SLD|8759|SIDE SALAD|1
2280|3 CKN SEL TND ML-SLD|9241|3 CKN SELECT TENDERS|1
2281|5 CKN SLCTS ML-SLD|21|21 OZ GENERIC DRK|1
2281|5 CKN SLCTS ML-SLD|8759|SIDE SALAD|1
2281|5 CKN SLCTS ML-SLD|9926|5 CHICKEN SELECTS|1
2286|10 CKN SLCTS ML-SLD|21|21 OZ GENERIC DRK|1
2286|10 CKN SLCTS ML-SLD|1401|10 CHICKEN SELECTS|1
2286|10 CKN SLCTS ML-SLD|8759|SIDE SALAD|1
2289|CPY CKN SPCY/4F/ML|21|21 OZ GENERIC DRK|1
2289|CPY CKN SPCY/4F/ML|7514|SPICY CRISPY CHICKEN|1
2289|CPY CKN SPCY/4F/ML|8932|M FRENCH FRIES|1
2290|SNACK MCBITES ML-SLD|21|21 OZ GENERIC DRK|1
